CUSTOMERKEY,GEOGRAPHYKEY,CUSTOMERALTERNATEKEY,TITLE,FIRSTNAME,MIDDLENAME,LASTNAME,NAMESTYLE,BIRTHDATE,MARITALSTATUS,SUFFIX,GENDER,EMAILADDRESS,YEARLYINCOME,TOTALCHILDREN,NUMBERCHILDRENATHOME,ENGLISHEDUCATION,SPANISHEDUCATION,FRENCHEDUCATION,ENGLISHOCCUPATION,SPANISHOCCUPATION,FRENCHOCCUPATION,HOUSEOWNERFLAG,NUMBERCARSOWNED,ADDRESSLINE1,ADDRESSLINE2,PHONE,DATEFIRSTPURCHASE,COMMUTEDISTANCE
20768,298,AW00020768,,Marshall,H,Nara,0,24-08-1963,S,,M,marshall37@adventure-works.com,40000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,7011 Oak Dr.,,471-555-0129,19-09-2013,1-2 Miles
20769,626,AW00020769,,Michelle,S,Sanders,0,1/10/1963,M,,F,michelle5@adventure-works.com,40000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,6860 Megan Dr,,671-555-0192,13-05-2013,0-1 Miles
20770,648,AW00020770,,Carlos,,Mitchell,0,11/11/1963,M,,M,carlos40@adventure-works.com,80000,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,7405 Dolores Way,,116-555-0126,10/11/2013,1-2 Miles
20771,50,AW00020771,,Madeline,,Edwards,0,13-06-1964,M,,F,madeline1@adventure-works.com,80000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,9062 Melrose Place,,578-555-0134,8/11/2013,1-2 Miles
20772,385,AW00020772,,Samantha,,Garcia,0,4/4/1969,S,,F,samantha18@adventure-works.com,80000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,3155 Meadowbrook Court,,172-555-0168,17-01-2014,1-2 Miles
20773,51,AW00020773,,Natalie,,Rodriguez,0,5/9/1963,S,,F,natalie87@adventure-works.com,80000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,0,9051 Rising Dawn Way,,557-555-0153,7/12/2013,0-1 Miles
20774,368,AW00020774,,Anthony,A,Miller,0,3/7/1969,S,,M,anthony15@adventure-works.com,80000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,8537 Partridge Dr.,,730-555-0118,5/10/2013,1-2 Miles
20775,611,AW00020775,,Bruce,L,Alonso,0,21-12-1964,M,,M,bruce30@adventure-works.com,40000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,4867 Rosebuck Way,,993-555-0149,12/1/2014,0-1 Miles
20776,644,AW00020776,,Haley,,Long,0,9/4/1965,M,,F,haley28@adventure-works.com,40000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,23 Stonewood Ct.,,821-555-0117,18-05-2013,0-1 Miles
20777,536,AW00020777,,Carly,,Sharma,0,6/4/1965,M,,F,carly9@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,3503 Springwood Way,,197-555-0167,9/1/2014,1-2 Miles
20778,638,AW00020778,,Seth,R,Ramirez,0,2/4/1965,M,,M,seth80@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,2702 North Ridge Dr.,,919-555-0187,27-12-2013,1-2 Miles
20779,326,AW00020779,,Maria,,Russell,0,4/8/1970,M,,F,maria41@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,1331 H St.,,389-555-0178,16-02-2013,0-1 Miles
20780,543,AW00020780,,Michael,A,White,0,22-07-1964,M,,M,michael44@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,7270 Pepperidge Way,,504-555-0143,19-07-2013,1-2 Miles
20781,51,AW00020781,,Kayla,M,Lee,0,9/4/1965,M,,F,kayla21@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,2335 Linden Land,,357-555-0132,19-09-2013,1-2 Miles
20782,536,AW00020782,,Alan,,Ye,0,31-10-1975,M,,M,alan13@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,370 Pine Creek Way,,321-555-0126,10/9/2013,0-1 Miles
20783,70,AW00020783,,Amanda,,Collins,0,13-03-1970,M,,F,amanda46@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,9663 East 38th St,,806-555-0151,23-11-2013,1-2 Miles
20784,301,AW00020784,,Eduardo,,Walker,0,20-08-1964,M,,M,eduardo22@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,6379 Yellowood Place,,603-555-0129,23-01-2014,1-2 Miles
20785,352,AW00020785,,Isabella,L,Taylor,0,20-08-1977,S,,F,isabella64@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,7377 Rain Drop Circle,,666-555-0185,5/9/2013,1-2 Miles
20786,325,AW00020786,,Marcus,,Perez,0,20-05-1978,M,,M,marcus40@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,3092 Gabriela,,947-555-0166,17-10-2013,0-1 Miles
20787,611,AW00020787,,Bridget,,Pal,0,31-01-1979,M,,F,bridget14@adventure-works.com,40000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,6179 Norris Court,# 1104,720-555-0184,18-09-2013,1-2 Miles
20788,302,AW00020788,,Sara,,Gonzalez,0,13-01-1979,S,,F,sara34@adventure-works.com,40000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,4413 Harvard Drive,,839-555-0173,13-01-2014,1-2 Miles
20789,325,AW00020789,,Miguel,,Williams,0,12/1/1979,M,,M,miguel1@adventure-works.com,40000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,0,5402 Panorama Drive,,205-555-0175,12/4/2013,0-1 Miles
20790,347,AW00020790,,Kayla,M,Harrison,0,4/12/1978,M,,F,kayla14@adventure-works.com,40000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,5966 El Molino Dr.,,116-555-0154,20-07-2013,1-2 Miles
20791,360,AW00020791,,Ryan,B,Patterson,0,5/8/1978,M,,M,ryan13@adventure-works.com,40000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,1301 Burwood Way,,730-555-0139,1/6/2013,1-2 Miles
20792,51,AW00020792,,Hailey,R,Rivera,0,31-12-1976,M,,F,hailey8@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,3718 Greenway Drive,,254-555-0126,29-09-2013,1-2 Miles
20798,156,AW00020798,,Mathew,L,Munoz,0,3/3/1964,M,,M,mathew3@adventure-works.com,10000,1,0,Bachelors,Licenciatura,Bac + 4,Manual,Obrero,Ouvrier,1,0,Husemann Straße 9514,,1 (11) 500 555-0147,9/7/2013,0-1 Miles
20799,119,AW00020799,,Peter,D,Raje,0,21-02-1964,M,,M,peter19@adventure-works.com,20000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,Alderweg 4849,,1 (11) 500 555-0175,3/1/2014,0-1 Miles
20800,234,AW00020800,,Connor,,Jenkins,0,16-05-1963,M,,M,connor3@adventure-works.com,10000,1,0,Bachelors,Licenciatura,Bac + 4,Manual,Obrero,Ouvrier,1,0,2542 Pinecrest Court,,1 (11) 500 555-0184,14-11-2013,0-1 Miles
20801,233,AW00020801,,Ronald,H,Chandra,0,24-05-1963,S,,M,ronald4@adventure-works.com,10000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,0,6852 Elderwood Drive,,1 (11) 500 555-0122,20-06-2013,0-1 Miles
20805,120,AW00020805,,Brandon,,Williams,0,11/3/1961,M,,M,brandon40@adventure-works.com,10000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,0,Zimmerstr 242,,1 (11) 500 555-0127,20-09-2013,0-1 Miles
20806,265,AW00020806,,James,E,Lopez,0,22-08-1971,M,,M,james69@adventure-works.com,10000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,0,3387 El Campo Ct.,,1 (11) 500 555-0154,7/7/2013,0-1 Miles
20807,279,AW00020807,,Jordan,M,Foster,0,30-12-1960,M,,M,jordan13@adventure-works.com,10000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,3853 Wildcat Circle,Unit 13c12,1 (11) 500 555-0167,27-02-2012,0-1 Miles
20808,133,AW00020808,,Julie,,Jai,0,11/11/1971,M,,F,julie16@adventure-works.com,10000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,Moritzstr 45,,1 (11) 500 555-0138,7/6/2012,0-1 Miles
20809,271,AW00020809,,Benjamin,,Anderson,0,10/11/1959,M,,M,benjamin44@adventure-works.com,10000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,9300 Ptarmigan Drive,,1 (11) 500 555-0180,27-08-2013,2-5 Miles
20812,12,AW00020812,,Preston,C,Prasad,0,16-08-1985,S,,M,preston8@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,4222 San Jose Dr.,,1 (11) 500 555-0119,8/12/2011,0-1 Miles
20813,17,AW00020813,Mr.,Michael,L.,Rothkugel,0,9/10/1984,M,,M,michael22@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,3552 Mildred Ln.,,358-555-0100,13-01-2014,2-5 Miles
20814,8,AW00020814,,Margaret,D,Lu,0,28-09-1984,S,,F,margaret17@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,4554 Bates Court,,1 (11) 500 555-0163,17-12-2011,1-2 Miles
20815,13,AW00020815,,Tracy,,Andersen,0,4/8/1984,S,,F,tracy12@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,5157 Maywood Lane,,1 (11) 500 555-0148,19-12-2011,2-5 Miles
20816,13,AW00020816,,Connor,J,Ross,0,9/1/1986,M,,M,connor0@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,6093 Olivera Road,,1 (11) 500 555-0171,18-12-2011,0-1 Miles
20817,33,AW00020817,,Geoffrey,,Rodriguez,0,5/10/1983,S,,M,geoffrey17@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,2036 Bellwood Court,,1 (11) 500 555-0191,6/12/2011,0-1 Miles
20818,20,AW00020818,,Rachel,,Powell,0,10/1/1983,S,,F,rachel56@adventure-works.com,10000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,1488 Cambelback Place,,1 (11) 500 555-0118,27-12-2011,0-1 Miles
20819,13,AW00020819,,Raymond,W,Madan,0,20-08-1984,S,,M,raymond9@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,8790 Geary Court,,1 (11) 500 555-0190,2/12/2011,0-1 Miles
20820,28,AW00020820,,Kathleen,A,Rubio,0,11/12/1984,M,,F,kathleen20@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,4803 Panoramic Ave.,,1 (11) 500 555-0144,30-11-2011,0-1 Miles
20821,30,AW00020821,,Hany,,Morcos,0,22-02-1984,M,,M,hany0@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,7028 Stonedale,,1 (11) 500 555-0184,9/12/2011,0-1 Miles
20822,20,AW00020822,,Shannon,,Ruiz,0,31-01-1983,S,,M,shannon24@adventure-works.com,20000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,0,1318 Pinehurst Court,,1 (11) 500 555-0144,20-12-2011,0-1 Miles
20823,22,AW00020823,,Troy,L,Martinez,0,26-10-1982,M,,M,troy19@adventure-works.com,20000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,0,6759 Greenbrier Street,,1 (11) 500 555-0130,28-12-2011,0-1 Miles
20824,240,AW00020824,,Derek,M,Xu,0,6/11/1948,S,,M,derek5@adventure-works.com,30000,1,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,1111 Bayview Cr,,1 (11) 500 555-0190,12/3/2012,0-1 Miles
20825,279,AW00020825,,Pamela,,Kapoor,0,2/6/1949,M,,F,pamela4@adventure-works.com,40000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,240 Crowm Court,,1 (11) 500 555-0119,29-03-2012,0-1 Miles
20829,130,AW00020829,,Andy,,Diaz,0,15-05-1967,M,,M,andy7@adventure-works.com,30000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,Marketplatz 5193,,1 (11) 500 555-0111,22-06-2012,0-1 Miles
20830,115,AW00020830,,Whitney,C,Martinez,0,19-07-1966,M,,F,whitney16@adventure-works.com,30000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,Krönerweg 9619,,1 (11) 500 555-0174,30-05-2012,0-1 Miles
20831,170,AW00020831,,Drew,,Xu,0,2/6/1972,M,,M,drew5@adventure-works.com,30000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,Alderweg 7,Verkaufsabteilung,1 (11) 500 555-0137,13-06-2012,0-1 Miles
20832,273,AW00020832,,Kelvin,,Tang,0,5/5/1972,S,,M,kelvin1@adventure-works.com,30000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,5308 Logan Court,,1 (11) 500 555-0174,3/3/2012,0-1 Miles
20833,166,AW00020833,,Douglas,A,Sai,0,8/11/1965,S,,M,douglas9@adventure-works.com,20000,1,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,0,Kalkweg 4425,,1 (11) 500 555-0192,12/6/2012,0-1 Miles
20834,276,AW00020834,,Brenda,C,Kapoor,0,24-01-1966,S,,F,brenda5@adventure-works.com,30000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,3122 San Marino Ct.,,1 (11) 500 555-0193,13-03-2012,0-1 Miles
20835,153,AW00020835,,Ruben,A,Gutierrez,0,11/12/1964,M,,M,ruben34@adventure-works.com,20000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,Essener Straße 81,,1 (11) 500 555-0119,17-07-2012,2-5 Miles
20836,127,AW00020836,,Stanley,A,Chandra,0,18-03-1976,M,,M,stanley2@adventure-works.com,20000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,Am Kreuz 4065,,1 (11) 500 555-0128,20-07-2012,2-5 Miles
20837,230,AW00020837,,Jimmy,,Rubio,0,28-02-1965,M,,M,jimmy25@adventure-works.com,20000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,1183 Tono Lane,,1 (11) 500 555-0154,24-03-2012,0-1 Miles
20838,269,AW00020838,,Chloe,,Jones,0,14-10-1964,S,,F,chloe37@adventure-works.com,30000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,9993 Rosebuck Way,,1 (11) 500 555-0138,14-04-2012,0-1 Miles
20839,269,AW00020839,,Courtney,,Lopez,0,11/10/1964,S,,F,courtney17@adventure-works.com,30000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,2759 San Gabriel Dr.,,1 (11) 500 555-0150,31-03-2012,0-1 Miles
20842,147,AW00020842,,Tyrone,S,Moreno,0,3/4/1966,S,,M,tyrone6@adventure-works.com,30000,3,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,Alte Landstr 5,,1 (11) 500 555-0195,22-07-2012,0-1 Miles
20843,131,AW00020843,,Jose,,Shan,0,2/9/1965,M,,M,jose25@adventure-works.com,30000,3,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,Roßstr 9938,,1 (11) 500 555-0126,8/8/2012,0-1 Miles
20848,265,AW00020848,,Vincent,,Liu,0,15-12-1963,M,,M,vincent4@adventure-works.com,30000,1,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,8184 N. Spoonwood Court,,1 (11) 500 555-0113,18-04-2012,0-1 Miles
20849,269,AW00020849,,Faith,,Washington,0,20-01-1981,S,,F,faith12@adventure-works.com,20000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,5626 Mt. View Drive,,1 (11) 500 555-0114,3/10/2013,2-5 Miles
20850,279,AW00020850,,Lance,C,Navarro,0,10/9/1981,M,,M,lance10@adventure-works.com,20000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,5686 N Sweetbriar Court,,1 (11) 500 555-0179,10/4/2012,1-2 Miles
20851,243,AW00020851,,Frank,T,Sanz,0,3/5/1981,S,,M,frank28@adventure-works.com,20000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,5117 Oak Creek Ct.,,1 (11) 500 555-0159,18-04-2012,2-5 Miles
20862,255,AW00020862,,Marshall,,Sutton,0,8/10/1980,M,,M,marshall25@adventure-works.com,40000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,359 Shepberry Court,,1 (11) 500 555-0182,16-05-2012,0-1 Miles
20863,263,AW00020863,,Erica,M,Xu,0,11/2/1975,M,,F,erica12@adventure-works.com,40000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,212 Pheasant Circle,,1 (11) 500 555-0146,27-05-2012,0-1 Miles
20864,243,AW00020864,,Grace,J,Howard,0,24-09-1974,M,,F,grace37@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,8977 Woodhaven Lane,,1 (11) 500 555-0152,26-05-2012,0-1 Miles
20865,133,AW00020865,,Luis,,Ross,0,19-03-1928,M,,M,luis2@adventure-works.com,20000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,Alderstr 2984,,1 (11) 500 555-0137,1/8/2013,2-5 Miles
20866,241,AW00020866,,David,D,Jones,0,1/12/1927,M,,M,david76@adventure-works.com,130000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,8196 Alexander Pl,,1 (11) 500 555-0160,7/6/2012,0-1 Miles
20871,117,AW00020871,,Adriana,J,Arthur,0,13-09-1979,S,,F,adriana7@adventure-works.com,10000,3,3,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,0,Werftstr 154,,1 (11) 500 555-0191,31-03-2013,0-1 Miles
20872,238,AW00020872,,Theodore,C,Moreno,0,16-08-1984,S,,M,theodore7@adventure-works.com,10000,3,3,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,0,8381 Lake Place,,1 (11) 500 555-0184,22-06-2012,0-1 Miles
20873,157,AW00020873,,Joel,L,Subram,0,22-05-1974,M,,M,joel12@adventure-works.com,20000,1,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,0,Werftstr 54,,1 (11) 500 555-0135,5/5/2013,2-5 Miles
20874,151,AW00020874,,Edwin,,Lal,0,20-05-1974,S,,M,edwin31@adventure-works.com,20000,1,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,Rehstr 7546,,1 (11) 500 555-0116,16-10-2012,0-1 Miles
20875,273,AW00020875,,Julia,R,Washington,0,5/6/1974,M,,F,julia79@adventure-works.com,20000,1,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,1927 Chablis Court,,1 (11) 500 555-0148,20-06-2012,2-5 Miles
20876,127,AW00020876,,Jackson,,Alexander,0,25-10-1973,S,,M,jackson21@adventure-works.com,30000,1,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,Carlsplatz 90,,1 (11) 500 555-0120,10/10/2012,1-2 Miles
20880,243,AW00020880,,Isabella,,Washington,0,17-04-1978,S,,F,isabella23@adventure-works.com,10000,3,3,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,1,1960 Fernando Court,,1 (11) 500 555-0146,14-07-2012,0-1 Miles
20881,234,AW00020881,,Wendy,C,Navarro,0,3/6/1978,S,,F,wendy9@adventure-works.com,20000,1,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,689 Kalima Place,,1 (11) 500 555-0128,4/10/2013,2-5 Miles
20885,268,AW00020885,,Terry,,Xie,0,14-03-1973,S,,M,terry6@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,0,0,9212 Tupelo Drive,,1 (11) 500 555-0176,1/7/2012,1-2 Miles
20886,238,AW00020886,,Bruce,,Raman,0,7/9/1972,M,,M,bruce11@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,4092 Tupelp Drive,,1 (11) 500 555-0122,4/7/2012,2-5 Miles
20889,240,AW00020889,,Manuel,M,Patel,0,20-06-1977,S,,M,manuel2@adventure-works.com,20000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,456 Stanford Way,,1 (11) 500 555-0151,7/8/2013,2-5 Miles
20890,277,AW00020890,,Clayton,,Anand,0,14-04-1972,S,,M,clayton40@adventure-works.com,20000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,P. O. Box 5413,,1 (11) 500 555-0144,26-07-2012,1-2 Miles
20896,119,AW00020896,,Arthur,E,Sai,0,11/11/1971,M,,M,arthur8@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,Marketplatz 52,,1 (11) 500 555-0132,9/10/2012,0-1 Miles
20902,271,AW00020902,,Shane,M,Subram,0,2/12/1976,M,,M,shane16@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,5682 Leslie Avenue,,1 (11) 500 555-0131,15-01-2014,0-1 Miles
20903,128,AW00020903,,Robyn,Z,Diaz,0,25-04-1971,M,,F,robyn2@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,Karl Liebknecht str 399,,1 (11) 500 555-0113,27-05-2013,0-1 Miles
20904,231,AW00020904,,Ebony,C,Gomez,0,18-03-1971,M,,F,ebony23@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,9090 Cristobal,,1 (11) 500 555-0194,31-12-2013,0-1 Miles
20907,259,AW00020907,,Terrence,,Shan,0,21-05-1970,S,,M,terrence10@adventure-works.com,10000,3,2,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,2,1728 Village Oaks Dr.,,1 (11) 500 555-0180,13-08-2013,0-1 Miles
20908,171,AW00020908,,Wyatt,C,Foster,0,20-04-1975,S,,M,wyatt66@adventure-works.com,10000,3,2,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,2,Potsdamer Straße 23,,1 (11) 500 555-0166,2/6/2013,0-1 Miles
20909,248,AW00020909,,Kelly,J,Weadock,0,19-10-1968,S,,F,kelly3@adventure-works.com,10000,3,2,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,2,3711 Third Ave East,,1 (11) 500 555-0174,10/4/2013,0-1 Miles
20912,121,AW00020912,,Christy,G,Hu,0,1/5/1972,M,,F,christy18@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,0,Winter der Böck 81234,,1 (11) 500 555-0182,27-10-2012,0-1 Miles
20913,168,AW00020913,,Wesley,,Liu,0,28-10-1968,S,,M,wesley4@adventure-works.com,30000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,0,Postfach 8 44 99,,1 (11) 500 555-0194,1/11/2012,0-1 Miles
20914,126,AW00020914,,Gilbert,C,Zeng,0,19-10-1978,M,,M,gilbert20@adventure-works.com,30000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,Postenweg 3738,,1 (11) 500 555-0160,3/11/2012,0-1 Miles
20917,245,AW00020917,,Tonya,,Tang,0,20-02-1976,M,,F,tonya4@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,8219 Orangewood Rd.,,1 (11) 500 555-0148,24-08-2012,0-1 Miles
20922,255,AW00020922,,Clayton,L,Wagner,0,17-01-1970,M,,M,clayton1@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,8634 Sinaloa,,1 (11) 500 555-0187,2/8/2012,0-1 Miles
20923,147,AW00020923,,Isabella,L,Powell,0,8/5/1969,M,,F,isabella19@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,Auf dem Ufer 2,,1 (11) 500 555-0159,23-11-2012,0-1 Miles
20924,162,AW00020924,,Alberto,M,Sanz,0,5/6/1983,S,,M,alberto19@adventure-works.com,20000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,1,Heiderweg 4284,,1 (11) 500 555-0192,28-06-2013,2-5 Miles
20928,149,AW00020928,,Raymond,L,Kapoor,0,15-04-1985,S,,M,raymond3@adventure-works.com,30000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,Nollendorfplatz 5228,,1 (11) 500 555-0153,28-10-2013,0-1 Miles
